,Price,Title,Hard Drive,Number of USB 3.0 Ports,Brand,Series,Processor Brand,Item model number,Memory Technology,Hard Disk Description,Graphics Chipset Brand,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,MANU_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz,HDD_NEW,SSD_NEW,Hybrid_NEW,Flash_Storage_NEW
5455,950.24,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",SSD,3,Lenovo,IdeaPad Slim 3 15IRH8,Intel,Lenovo IdeaPad,other,SSD,Intel,15.6,1920.0,1080.0,1.62,0,Grey,16.0,Intel,Windows,lenovo,6,Portable,Intel I5,2.1,0,0,0,0
5456,479.84,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",SSD,2,ZEBRONICS,ZEB-NBC 2S (16GB) -Silver,Intel,Laptop,other,SSD,Intel,15.6,1920.0,1080.0,1.8,0,Silver,16.0,Intel,Windows,Other,6,Laptop,Intel I5,2.2,0,0,0,0
5457,559.84,"ZEBRONICS Laptop PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim |38.5 Wh Large Battery |Windows 11 |Midnight Blue |1.76 Kg)",SSD,2,ZEBRONICS,ZEB-NBC 4S (16GB) Midnight Blue,Intel,ZEB-NBC 4S (16GB) Midnight Blue,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.76,0,Blue,16.0,Intel,Windows,Other,2,Laptop,Intel I5,4.4,0,0,0,0
5458,544.0,"HP Laptop 15s AMD Ryzen 3 3250U, 15.6-inch(39.6 cm) FHD,Anti-Glare Laptop (8GB /512 GB/AMD Radeon Graphics/Dual Speakers/Win 11/MSO/1.69kg/Natural Silver/ 15s-eq1550AU",512 ,0,HP,HP Laptop 15s-eq1550AU,AMD,6H5Z1PA,ddr4,SSD,AMD,39.6,1920.0,1080.0,1.69,0,Silver,512.0,AMD,Windows,hp,6,Laptop,AMD RYZEN 3,3.5,0,0,0,0
5459,1903.864,"(Refurbished) Dell G15-5521 Gaming Laptop,Intel Core i9-12900H Processor/ 16GB DDR5/ 1TB SSD/NVIDIA RTX 3070 Ti (8GB GDDR6)/ 15.6"" (39.62cm) QHD WVA AG 240 Hz 400 nits/Windows 11+ MSO'21/ Obsidian Black/ 2.81kg",SSD,0,Dell,G15-5521 SE,Intel,New Dell Gaming G15 Special Edition-cr,ddr4,SSD,Intel,15.6,2560.0,1440.0,2.81,1,Black,16.0,NVIDIA,Windows,dell,8,Laptop,Intel I9,3.0,0,0,0,0
5460,863.84,"(Refurbished) HP Pavilion 15 12Th Gen Intel Core I7 16Gb Sdram/1Tb Ssd 15.6 Inches (39.6Cm) & X200 Wireless Mouse with 2.4 GHz Wireless connectivity, Adjustable DPI up to 1600, ambidextrous Design, and 18-Month",Ssd,0,HP,HP,Intel,HP,other,SSD,Intel,15.6,1920.0,1080.0,2.69,1,Silver,4.0,Intel,Windows,hp,3,Laptop,Intel I7,4.7,0,0,0,0
5461,763.04,"(Refurbished) Samsung Galaxy Book2 Pro Intel 12th Gen i5 EvoTM 33.78cm (13.3"") AMOLED Thin & Light Laptop (16 GB/512 GB SSD/Windows 11/MS Office/Backlit KB/Fingerprint Sensor/Silver/0.87Kg), NP930XED-KB3IN",16 ,0,Samsung,Galaxy Book2 Pro,Intel,NP930XED-KB3IN-cr,other,SSD,Intel,13.3,1920.0,1080.0,0.87,1,Silver,16.0,Intel,Windows,Other,512,Portable,Intel I5,4.4,0,0,0,0
5462,1308.184,"(Refurbished) HP Pavilion Plus 14, 13th Gen Intel Core i7-13700H, 14-inch (35.6 cm), 2.8K, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.4 kg), eh1047TU",SSD,0,HP,14-eh1047TU,Intel,14-eh1047TU-cr,other,SSD,Intel,35.6,1920.0,1080.0,1.41,1,Silver,16.0,Intel,Windows,hp,16,Netbook,Intel I7,5.0,0,0,0,0
5463,15.84,"Flausen Original Vivobook 14-Inch M415Da-Ek502Ts PU Leather Laptop Cover for Asus, Brown (BR559)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5464,15.84,"Flausen Original Vivobook 14 inches 14 Inches, X415Ea-Ek342Ts PU Leather Laptop Cover for Asus, Brown (BR536)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5465,15.84,"Flausen Original Vivobook 14 X412Da-Ek141T PU Leather Laptop Cover for Asus, Brown (BR550)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5466,15.84,"Flausen Original VivoBook 14 10th Gen X415JA-EK094TS PU Leather Laptop Cover for Asus, Brown (BR522)",nan,0,Flausen,VivoBook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5467,15.84,"Flausen Original Vivobook 14 2020 X415Ja-Ek094Ts PU Leather Laptop Cover for Asus, Brown (BR529)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5468,15.84,"Flausen Original Vivobook 14 M413Ia-Ek585T 14 Inch PU Leather Laptop Cover for Asus, Brown (BR540)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5469,15.84,"Flausen Original Vivobook 14 10Th Gen 14-Inch, X409Fa-Ek617T PU Leather Laptop Cover for Asus, Brown (BR521)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5470,952.0,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",SSD,2,Lenovo,IdeaPad 3 15ITL6,Intel,82H803LPIN,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.65,0,Grey,16.0,Intel,Windows,lenovo,6,Laptop,Intel I7,4.7,0,0,0,0
5471,1075.04,"Lenovo IdeaPad Slim 5 Intel Core i5 13420H 14""(35.5cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 82XD003NIN",SSD,0,Lenovo,Lenovo IdeaPad,Intel,82XD003NIN,other,SSD,Intel,14.0,1920.0,1080.0,1.46,0,Grey,16.0,Intel,Windows,lenovo,1,Portable,Intel I5,2.1,0,0,0,0
5472,1123.04,"Lenovo IdeaPad Slim 5 Intel Core i5 13500H 16""(40.6cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 82XF003GIN",SSD,4,Lenovo,IdeaPad Slim 5 16IRL8,Intel,82XF003GIN,other,SSD,Intel,16.0,1920.0,1080.0,1.89,0,Grey,16.0,Intel,Windows,lenovo,1,Portable,Intel I5,2.6,0,0,0,0
5473,599.84,"Dell 15 Laptop, Intel 12th Gen Core i3-1215U Proc/8GB DDR4/512GB SSD/Intel UHD Graphic/15.6"" (38cm) FHD Display/Spill-Resistant Keyboard/Win11+MSO'21/15 Month McAfee/Black/Thin & Light 1.69kg",SSD,2,Dell,Vostro 3520,Intel,Vostro 3520,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.69,0,Black,16.0,Intel,Windows,dell,2,Laptop,Intel I3,0.9,0,0,0,0
5474,637.44,"Dell Vostro 3530 Laptop, Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD WVA AG 120Hz 250 nits, Win 11 + MSO'21, 15 Months McAfee, Black, 1.66kg",SSD,2,Dell,Vostro 3530,Intel,Dell,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.66,0,Black,8.0,Intel,Windows,dell,6,Laptop,Intel I3,4.5,0,0,0,0
5475,380.8,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,SSD,2,Dell,DELL LATITUDE 5490-cr,Intel,DELL LATITUDE 5490-cr,ddr4,SSD,Intel,14.0,1920.0,1080.0,3.0,1,Black,8.0,Intel,Windows,dell,4,Laptop,Intel I5,1.7,0,0,0,0
5476,15.84,"Flausen Original Vivobook 14 2020 M415Da-Ek502Ts PU Leather Laptop Cover for Asus, Brown (BR527)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5477,15.84,"Flausen Original Vivobook 14 Inch, X415Ea-Ek342Ts PU Leather Laptop Cover for Asus, Brown (BR535)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5478,15.84,"Flausen Original Vivobook 14 10Th Gen 14-Inch X415Ja-Ek092Ts PU Leather Laptop Cover for Asus, Brown (BR519)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5479,15.84,"Flausen Original Vivobook 14 X409Ja-Ek581T PU Leather Laptop Cover for Asus, Brown (BR546)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5480,15.84,"Flausen Original Vivobook 14 2020 X415Ja-Ek501T -14 Inch PU Leather Laptop Cover for Asus, Brown (BR531)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5481,15.84,"Flausen Original VivoBook 14 Inch X415EA-EK342TS PU Leather Laptop Cover for Asus, Brown (BR533)",nan,0,Flausen,VivoBook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5482,15.84,"Flausen Original Vivobook 14 2020 X415Ja-Ek094Ts -14 Inch PU Leather Laptop Cover for Asus, Brown (BR528)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5483,15.84,"Flausen Original Vivobook 14 10Th Gen 14-Inch X415Ja-Ek331T PU Leather Laptop Cover for Asus, Brown (BR520)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5484,15.84,"Flausen Original VivoBook 14 M409DA-EK147T PU Leather Laptop Cover for Asus, Brown (BR538)",nan,0,Flausen,VivoBook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5485,15.84,"Flausen Original Vivobook 14 X409Ja-Ek582T PU Leather Laptop Cover for Asus, Brown (BR547)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5486,15.84,"Flausen Original Vivobook 14 M415Da-Ek302Ts PU Leather Laptop Cover for Asus, Brown (BR541)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5487,15.84,"Flausen Original Vivobook 14 2020 14-Inch X415Jf-Ek522Ts PU Leather Laptop Cover for Asus, Brown (BR526)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5488,950.24,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",SSD,3,Lenovo,IdeaPad Slim 3 15IRH8,Intel,Lenovo IdeaPad,other,SSD,Intel,15.6,1920.0,1080.0,1.62,0,Grey,16.0,Intel,Windows,lenovo,6,Portable,Intel I5,2.1,0,0,0,0
5489,479.84,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",SSD,2,ZEBRONICS,ZEB-NBC 2S (16GB) -Silver,Intel,Laptop,other,SSD,Intel,15.6,1920.0,1080.0,1.8,0,Silver,16.0,Intel,Windows,Other,6,Laptop,Intel I5,2.2,0,0,0,0
5490,559.84,"ZEBRONICS Laptop PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim |38.5 Wh Large Battery |Windows 11 |Midnight Blue |1.76 Kg)",SSD,2,ZEBRONICS,ZEB-NBC 4S (16GB) Midnight Blue,Intel,ZEB-NBC 4S (16GB) Midnight Blue,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.76,0,Blue,16.0,Intel,Windows,Other,2,Laptop,Intel I5,4.4,0,0,0,0
5491,15.84,"Flausen Original Vivobook 14 X409Ja-Ek592T 14.0-Inch PU Leather Laptop Cover for Asus, Brown (BR548)",nan,0,Flausen,Vivobook,Other,0,other,Other,Other,14.0,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5492,15.84,"Flausen Original Vivobook 14 2020 X415Ja-Ek302Ts PU Leather Laptop Cover for Asus, Brown (BR530)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5493,15.84,"Flausen Original Vivobook 14 X412Fa-Ek361T PU Leather Laptop Cover for Asus, Brown (BR552)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5494,15.84,"Flausen Original Vivobook 14 2020 14-Inch M415Da-Ek012Ts PU Leather Laptop Cover for Asus, Brown (BR525)",nan,0,Flausen,Vivobook,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5495,943.84,"HP Victus Gaming Laptop, Intel Core i5-12450H, 15.6 Inch (39.6 cm),FHD, Anti-Glare,8 GB RAM, 512GB SSD,NVIDIA® GeForce RTX™ 2050 Laptop GPU (4GB GDDR6 Dedicated),Mica Silver,15-fa1124TX",SSD,0,HP,15-fa1124TX,Intel,15-fa1124TX,ddr4,SSD,NVIDIA,15.6,1920.0,1080.0,2.29,0,Silver,8.0,Intel,Windows,hp,4,Laptop,Intel I5,4.4,0,0,0,0
5496,735.84,G-Anica Laptop Computer(10.1 inch)，Pink,1,0,G-Anica,GBOOK-A789-PINK-3,Other,GBOOK-A789-PINK-3,other,Other,Other,7.0,1920.0,1080.0,0.544,0,Pink,2.0,Other,Other,Other,1,Laptop,Other,3.0,0,0,0,0
5497,753.7760000000001,"(Refurbished) Lenovo ThinkBook 14 Intel 12th Gen Core i5 14"" (35.56cm) FHD 250 nits Antiglare Thin and Light Laptop (16GB/1TB SSD/Win 11 Pro/Backlit/FPR/Mineral Grey/1.4Kg), 21DHA01QIH",SSD,0,Lenovo,TB 14 G4,Intel,TB 14 G4-cr,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.4,1,Grey,16.0,Intel,Windows,lenovo,1,Laptop,Intel I5,1.3,0,0,0,0
5498,15.664,"Flausen Original PU Leather Laptop Cover for Asus VivoBook 14 X415EA-EK342TS, Brown (2BR427)",nan,0,Flausen,Laptop,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5499,15.664,"Flausen Original Core I5 X412Fa-Ek296T 14 Inch PU Leather Laptop Cover for Asus, Brown (2BR367)",nan,0,Flausen,14 Inch,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Intel I5,3.0,0,0,0,0
5500,15.664,"Flausen Original PU Leather 14 Inch Laptop Cover for Asus Vivobook 14 X415Ja-Ek092Ts, Brown (2BR395)",nan,0,Flausen,14 Inch,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5501,15.664,"Flausen Original PU Leather Protective Folio Case Cover for ASUS VivoBook 14, Intel Core i3-1115G4 11th Gen, 14 Inches, X415EA-EK342TS, Brown (2BR445)",nan,0,Flausen,ASUS VivoBook,Intel,ASUS VivoBook 14,other,Other,Intel,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Intel,Other,Other,6,Laptop,Intel I3,3.0,0,0,0,0
5502,15.664,"Flausen Original PU Leather Laptop Cover for ASUS VivoBook 14 2020 14-inch X415JA-EK312TS, Brown (2BR426)",nan,0,Flausen,Laptop,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5503,952.0,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",SSD,2,Lenovo,IdeaPad 3 15ITL6,Intel,82H803LPIN,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.65,0,Grey,16.0,Intel,Windows,lenovo,6,Laptop,Intel I7,4.7,0,0,0,0
5504,1075.04,"Lenovo IdeaPad Slim 5 Intel Core i5 13420H 14""(35.5cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 82XD003NIN",SSD,0,Lenovo,Lenovo IdeaPad,Intel,82XD003NIN,other,SSD,Intel,14.0,1920.0,1080.0,1.46,0,Grey,16.0,Intel,Windows,lenovo,1,Portable,Intel I5,2.1,0,0,0,0
5505,1123.04,"Lenovo IdeaPad Slim 5 Intel Core i5 13500H 16""(40.6cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 82XF003GIN",SSD,4,Lenovo,IdeaPad Slim 5 16IRL8,Intel,82XF003GIN,other,SSD,Intel,16.0,1920.0,1080.0,1.89,0,Grey,16.0,Intel,Windows,lenovo,1,Portable,Intel I5,2.6,0,0,0,0
5506,599.84,"Dell 15 Laptop, Intel 12th Gen Core i3-1215U Proc/8GB DDR4/512GB SSD/Intel UHD Graphic/15.6"" (38cm) FHD Display/Spill-Resistant Keyboard/Win11+MSO'21/15 Month McAfee/Black/Thin & Light 1.69kg",SSD,2,Dell,Vostro 3520,Intel,Vostro 3520,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.69,0,Black,16.0,Intel,Windows,dell,2,Laptop,Intel I3,0.9,0,0,0,0
5507,380.8,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,SSD,2,Dell,DELL LATITUDE 5490-cr,Intel,DELL LATITUDE 5490-cr,ddr4,SSD,Intel,14.0,1920.0,1080.0,3.0,1,Black,8.0,Intel,Windows,dell,4,Laptop,Intel I5,1.7,0,0,0,0
5508,637.44,"Dell Vostro 3530 Laptop, Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD WVA AG 120Hz 250 nits, Win 11 + MSO'21, 15 Months McAfee, Black, 1.66kg",SSD,2,Dell,Vostro 3530,Intel,Dell,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.66,0,Black,8.0,Intel,Windows,dell,6,Laptop,Intel I3,4.5,0,0,0,0
5509,15.664,"Flausen Original PU Leather Laptop Cover for ASUS VivoBook 14 2020 14-inch X415JA-EK312TS, Brown (2BR426)",nan,0,Flausen,Laptop,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5510,15.664,"Flausen Original PU Leather Laptop Cover 14 inch for ASUS VivoBook 14 M409DA-EK147T (MNL-190), Brown (2BR412)",nan,0,Flausen,Laptop,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5511,15.664,"Flausen Original PU Leather Laptop Cover for Asus VivoBook 14 X415Ja-Ek092Ts, Brown (2BR428)",nan,0,Flausen,Laptop,Other,Laptop,other,Other,Other,15.6,1920.0,1080.0,1.7,0,Brown,16.0,Other,Other,Other,6,Laptop,Other,3.0,0,0,0,0
5512,2000.0,"(Refurbished) Lenovo ThinkPad X1 Carbon Intel Core i7 11th Gen 14"" (35.56cms) WUXGA IPS Thin and Light Laptop (16GB RAM / 1TB SSD/Windows 11 Professional/Black/ 1.13Kg), 20XWS1XJ00",SSD,0,Lenovo,Thinkpad X1 Carbon Gen 9,Intel,20XWS1XJ00-cr,other,SSD,Intel,14.0,1920.0,1200.0,1.13,1,Black,16.0,Intel,Windows,lenovo,1,Netbook,Intel I7,2.8,0,0,0,0
5513,927.328,"(Refurbished) Lenovo ThinkBook 14 Intel Core i7 11th Generation 14-inch Full HD Thin and Light Laptop (16GB RAM/ 512GB SSD/Windows 11 Professional/Mineral Gray/ 1.4 kg), 20VD011EIH",SSD,0,Lenovo,ThinkBook 14 G2 ITL,Intel,20VD011EIH-cr,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.4,1,Gray,4.0,Intel,Windows,Other,32,Laptop,Intel I7,4.7,0,0,0,0
5514,991.84,"ASUS Vivobook 16 (2023), Intel Core i5-13500H 13th Gen, 16"" (40.64 cm) FHD+, Thin & Light Laptop (8GB/512GB SSD/Intel Iris Xᵉ/Win 11/Office 2021/Backlit KB/Fingerprint/Siver/1.88 kg), X1605VA-MB526WS",SSD,3,ASUS,Vivobook 16 (2023),Intel,X1605VA-MB526WS,ddr4,SSD,Intel,16.0,1920.0,1200.0,1.88,0,Silver,16.0,Intel,Windows,asus,1,Laptop,Intel I5,4.7,0,0,0,0
5515,1282.464,"(Refurbished) Microsoft Surface Laptop GO 3 Touch Screen 12.4"" Inch, i5 /12th Gen /16GB RAM /256GB SSD/Windows 11 / English Hdwr Platinum - XKQ-00046",SSD,0,Microsoft,Microsoft Surface Laptop Go 3,Intel,XKQ-00046-cr,other,SSD,Intel,12.4,1600.0,1200.0,1.13,1,Platinum,4.0,Intel,Windows,Other,4,Netbook,Intel I5,3.6,0,0,0,0
5516,655.056,"(Refurbished) Lenovo IdeaPad Slim 5 AMD Ryzen 5 5625U 14""(35.56cm) FHD IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Storm Grey/1.39Kg), 82SE005SIN",SSD,0,Lenovo,Ideapad Slim 5 14ABA7,AMD,82SE005SIN-cr,ddr4,SSD,AMD,14.0,1927.0,1080.0,1.39,1,Grey,16.0,Intel,Windows,lenovo,1,Portable,AMD RYZEN 5,4.3,0,0,0,0
5517,334.384,"(Refurbished) Lenovo ThinkPad E480 Intel Core i5 8th Gen 14-inch Thin and Light Laptop (4GB RAM/ 500GB HDD/DOS/Black/ 1.75 kg), 20KNS0RE00",HDD,0,Lenovo,ThinkPad,Intel,E480-cr,ddr4,HDD,Intel,14.0,1366.0,768.0,1.75,1,Black,4.0,Intel,Other,lenovo,1,Laptop,Intel I5,3.0,0,0,0,0
5518,4508.24,"(Refurbished) Dell XPS 9720 Laptop,Intel i9-12900HK, 32GB DDR4 & 1TB SSD,Win 11 + MSO'21, NVIDIA RTX 3060 (6GB GDDR6),17.0"" (43.9Cms) UHD+ AR Infinity Edge Touch 500 nits,15 Month McAfee, Platinum Silver, 2.42Kgs",SSD,0,Dell,XPS 9720,Intel,Dell,ddr5,SSD,NVIDIA,17.0,5120.0,2880.0,2.42,1,Platinum,16.0,Intel,Windows,dell,6,Laptop,Intel I9,3.8,0,0,0,0
5519,616.0,"(Refurbished) HP 240 G8- Intel Core i5 11th Gen, 8GB RAM, 512GB SSD, Windows 10 Pro,14 Inch ,3 Year Warranty, Black Color",SSD,0,HP,HP 240 G8,Intel,HP,ddr4,SSD,Intel,14.0,1366.0,768.0,2.2,1,Black,8.0,Intel,Windows,Other,6,Netbook,Intel I5,3.0,0,0,0,0
5520,343.984,DELL (Refurbished) Latitude 7290 (Core i5 8th Gen/ 8GB Ram/ 512Gb SSD/Webcam/ 12.5'' Non Touch/Win-10 Pro),SSD,1,Dell,Dell Latitude 7290,Intel,DELL,ddr4,SSD,Intel,12.5,1366.0,768.0,2.23,1,Black,16.0,Other,Windows,dell,6,Laptop,Intel I5,1.7,0,0,0,0
5521,950.24,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",SSD,3,Lenovo,IdeaPad Slim 3 15IRH8,Intel,Lenovo IdeaPad,other,SSD,Intel,15.6,1920.0,1080.0,1.62,0,Grey,16.0,Intel,Windows,lenovo,6,Portable,Intel I5,2.1,0,0,0,0
5522,479.84,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",SSD,2,ZEBRONICS,ZEB-NBC 2S (16GB) -Silver,Intel,Laptop,other,SSD,Intel,15.6,1920.0,1080.0,1.8,0,Silver,16.0,Intel,Windows,Other,6,Laptop,Intel I5,2.2,0,0,0,0
